x,y,t
0,0,0
1,0,4705
2,0,4971
3,0,5137
4,0,5338
5,0,5521
6,0,5755
6,1,6371
6,2,6738
7,2,7455
7,3,7721
7,4,7904
7,5,8121
7,6,8306
7,7,8589
6,7,9138
6,6,9454
6,5,9705
6,4,9938
6,3,10205
6,4,14339
6,5,14589
5,5,15139
5,4,16856
5,3,17073
5,2,17273
5,1,17490
4,1,18123
4,2,18423
4,3,19490
4,4,19707
3,4,20357
3,3,20673
3,2,21006
2,2,21392
2,3,21707
1,3,22623
0,3,22890
0,4,24974
1,4,25354
1,5,26525
0,5,26824
0,6,29492
1,6,29825
1,7,30525
0,7,30825
1,7,31592
2,7,31992
2,6,35626
3,6,36776
3,7,37059
3,6,37776
4,6,38026
