x,y,t
0,0,0
1,0,157047
2,0,157748
3,0,158098
4,0,158482
5,0,158833
6,0,161167
6,1,162452
6,2,163652
7,2,164770
7,3,192257
7,4,192707
7,5,194576
7,6,194976
7,7,195293
6,7,196260
6,6,197340
6,5,198730
5,5,206769
5,4,208182
6,4,209149
6,3,210067
5,3,211201
5,2,213937
5,1,215587
4,1,216405
4,2,217634
4,3,219008
4,4,219490
3,4,220208
3,3,221427
3,2,222510
2,2,223410
2,3,224277
1,3,225412
0,3,280892
0,4,281841
1,4,282809
1,5,283693
0,5,284606
0,6,285394
0,7,286591
1,7,287329
1,6,288347
2,6,289477
2,7,290398
3,7,291166
3,6,291849
4,6,292484
