x,y,t
0,0,0
1,0,10693
2,0,11242
3,0,11776
4,0,13109
4,1,16282
4,2,17031
4,3,19350
4,4,19950
5,4,30150
6,4,31533
7,4,32234
7,3,46685
7,2,48885
6,2,52388
6,3,55157
6,2,57374
6,1,60161
6,0,60844
5,0,64246
5,1,66048
5,2,67299
5,3,67833
5,4,68668
6,4,80939
6,5,83474
7,5,85009
7,6,86644
6,6,88344
6,5,90832
6,4,91598
6,3,95352
5,3,97250
4,3,97960
3,3,98581
2,3,100097
1,3,102870
2,3,110009
3,3,110584
4,3,111584
5,3,112452
4,3,118073
3,3,118795
2,3,161344
1,3,162293
1,4,163911
1,5,166163
0,5,169032
0,4,170279
0,3,170478
0,4,172935
0,5,173418
0,6,173706
0,7,174936
1,7,177471
2,7,178055
3,7,179423
3,6,181506
4,6,183660
3,6,186179
2,6,187112
1,6,187879
1,5,196186
1,4,196848
1,3,197449
2,3,200203
3,3,200848
4,3,201565
5,3,202049
6,3,203201
7,3,203489
7,4,213916
7,5,214750
7,6,215198
7,7,217314
6,7,223432
6,6,226957
6,5,227536
6,4,228487
6,3,229083
6,4,234202
6,5,235249
5,5,238022
5,4,254914
6,4,255564
6,3,257416
6,2,260819
5,2,262303
4,2,262770
3,2,263174
2,2,263546
2,3,266133
3,3,268433
3,4,271153
