x,y,t
0,0,0
1,0,697
2,0,1197
3,0,1279
4,0,1615
5,0,1783
6,0,2154
6,1,3571
5,1,4404
4,1,4598
4,2,5762
5,2,6090
6,2,6295
7,2,6501
7,3,7907
7,4,8057
7,5,8226
7,6,8389
7,7,8718
6,7,9175
6,6,9610
6,5,10011
6,4,10184
6,3,10353
5,3,11093
5,4,11538
5,5,12003
5,4,13018
5,3,13273
5,4,14463
4,4,15278
3,4,17273
3,3,18296
4,3,18676
3,3,19796
3,2,21001
2,2,22544
2,3,23343
1,3,24319
0,3,24678
0,4,25346
1,4,25723
1,5,26299
0,5,26678
0,6,27379
1,6,27959
2,6,28177
3,6,28484
4,6,29118
3,6,29801
3,7,30859
2,7,31229
1,7,31758
0,7,31945
