x,y,t
0,0,0
1,0,829
2,0,1213
3,0,2161
4,0,2483
5,0,2791
4,0,3242
5,0,3275
5,1,3315
4,1,3763
4,2,4009
3,2,4379
2,2,4749
2,3,5101
1,3,5659
0,3,5907
0,4,6163
0,5,6627
0,6,6650
0,7,6678
1,7,6957
1,6,7215
1,5,7267
1,4,7547
1,5,7854
1,6,8258
2,6,8546
3,6,8857
4,6,9149
3,6,9783
3,7,10046
2,7,10070
1,7,10515
2,7,10692
2,6,10823
1,6,11150
2,6,11296
1,6,11810
1,7,12067
1,6,12088
1,5,12528
1,4,12766
1,3,13004
2,3,13537
3,3,13909
3,4,14297
4,4,15266
5,4,15813
5,5,16236
6,5,16597
6,6,16880
7,6,17230
7,7,17571
6,7,17918
6,6,18220
6,5,18751
6,4,19210
6,3,19235
6,2,19266
6,1,19291
6,0,19321
5,0,19589
5,1,19816
5,2,20275
5,3,20302
4,3,20732
4,4,21016
5,4,21330
6,4,21790
7,4,21815
7,5,22161
7,4,22483
7,3,22810
7,2,23024
