x,y,t
0,0,0
1,0,1287
2,0,1496
3,0,1747
4,0,2027
4,1,5222
4,2,5964
3,2,6471
2,2,6866
2,3,8012
1,3,8661
0,3,9548
0,4,10539
1,4,11754
1,5,12828
0,5,13471
0,6,16555
0,7,17905
1,7,18753
2,7,19027
3,7,19379
3,6,21193
4,6,21986
3,6,22538
2,6,22791
1,6,23259
1,5,24706
1,4,24939
1,3,25273
2,3,25913
3,3,26204
4,3,29337
5,3,30967
5,2,31514
5,1,31746
5,0,32015
6,0,32561
6,1,33045
6,2,33304
6,3,35088
6,4,36462
5,4,36965
4,4,37215
3,4,37494
4,4,37980
5,4,38383
5,5,38945
6,5,39663
6,6,40294
6,7,40687
7,7,41149
7,6,41535
7,5,41771
7,4,41949
7,3,42126
7,2,42311
