x,y,t
0,0,0
1,0,2758
2,0,3295
3,0,3933
4,0,4416
5,0,4932
6,0,5453
6,1,6194
6,2,7603
7,2,8404
7,3,9708
7,4,10281
7,5,10868
7,6,11496
7,7,12272
6,7,13115
6,6,13944
6,5,14859
6,4,15655
6,3,18905
5,3,20017
5,2,21973
5,1,22775
4,1,24349
4,2,27400
3,2,29741
2,2,30577
2,3,35664
1,3,39979
0,3,40661
0,4,41345
0,5,41885
0,6,42506
0,7,43151
1,7,43961
2,7,44537
3,7,45403
3,6,46342
4,6,46968
3,6,48023
2,6,48586
1,6,49474
1,5,50620
1,4,51337
1,3,52215
2,3,53182
3,3,54255
4,3,56214
4,4,60447
5,4,62033
5,5,62914
5,4,63882
4,4,64885
3,4,65441
