x,y,t
0,0,0
1,0,1243
2,0,1558
3,0,1846
4,0,2073
5,0,2508
5,1,2796
5,2,2995
5,3,3165
5,4,3338
5,5,3508
4,5,3840
3,5,4036
2,5,4218
1,5,4392
0,5,4559
0,4,4931
0,3,5159
0,2,5352
0,1,5563
1,1,5966
2,1,6169
3,1,6334
4,1,6505
4,2,7216
4,3,7479
4,4,7686
3,4,8170
2,4,8372
1,4,8638
1,3,8943
1,2,9145
