x,y,t
0,0,0
1,0,1730
2,0,2538
3,0,2981
4,0,3260
5,0,3621
5,1,3886
5,2,4297
5,3,9764
5,4,10096
5,5,10404
4,5,11855
3,5,12164
2,5,12473
1,5,12752
0,5,12998
0,4,13274
0,3,13514
0,2,13776
0,1,14011
1,1,14336
2,1,14645
3,1,14920
4,1,15182
4,2,15444
4,3,15717
4,4,16721
3,4,16951
2,4,17234
1,4,17486
1,3,17757
1,2,18039
