x,y,t
0,0,0
0,1,10207
1,1,13898
1,0,16809
2,0,17154
2,1,17394
3,1,17633
3,0,17836
4,0,18082
4,1,18432
5,1,18654
5,0,18894
5,1,19491
5,2,19685
5,3,20929
5,4,21260
5,5,21457
4,5,21739
3,5,21930
2,5,22145
1,5,22325
0,5,22498
0,4,23067
1,4,23367
2,4,23559
3,4,23731
4,4,23887
4,3,24307
4,2,24819
4,1,28191
3,1,28412
2,1,28616
1,1,28800
0,1,28995
0,2,29148
0,3,29845
0,2,29896
0,3,29957
1,3,30285
1,2,30527
