x,y,t
0,0,0
1,0,3203
2,0,5326
3,0,5624
4,0,6739
5,0,7209
5,1,7809
4,1,8293
3,1,8762
2,1,9277
1,1,9827
0,1,14247
0,2,15813
0,3,16148
0,4,16498
0,5,16815
1,5,17166
2,5,17499
3,5,17850
4,5,18166
5,5,18517
5,4,20769
5,3,21185
5,2,21490
4,2,21869
4,3,22186
4,4,22703
3,4,23003
2,4,23370
1,4,23720
1,3,24071
1,2,24405
