x,y,t
0,0,0
1,0,1879
2,0,2372
3,0,2402
4,0,2436
5,0,2469
4,0,3026
3,0,3315
2,0,4735
1,0,5235
0,0,5264
0,1,5941
0,2,6406
0,3,6715
0,4,6986
0,5,7196
1,5,7532
2,5,7903
3,5,8110
4,5,8614
5,5,8645
5,4,9084
5,3,9406
5,2,9649
5,1,9896
4,1,10414
3,1,10839
2,1,11285
1,1,11652
1,2,12126
1,3,17779
1,4,18124
2,4,18722
3,4,19079
4,4,19405
4,3,19827
4,2,20201
