x,y,t
0,0,0
1,0,8110
2,0,8623
3,0,8654
4,0,8684
5,0,8717
5,1,9221
4,1,9564
3,1,10069
2,1,10101
1,1,10132
0,1,10163
0,2,10459
0,3,10971
0,4,11003
0,5,11033
1,5,11329
2,5,11502
3,5,11642
4,5,11775
5,5,11897
5,4,12165
5,3,12305
5,2,12427
4,2,12805
4,3,13036
4,4,13365
3,4,13633
2,4,13782
1,4,13916
1,3,14121
1,2,14270
