x,y,t
0,0,0
1,0,2915
2,0,3486
3,0,3988
4,0,4234
5,0,4538
5,1,5843
5,2,6153
5,3,6535
5,4,6892
5,5,7341
4,5,8300
3,5,8629
2,5,8940
1,5,9236
0,5,9583
0,4,10344
0,3,10641
0,2,10939
0,1,11237
1,1,12161
2,1,12418
3,1,12683
4,1,13004
4,2,13751
4,3,14049
4,4,14404
3,4,15207
2,4,15553
1,4,15919
1,3,16802
1,2,17211
