x,y,t
0,0,0
1,0,10102
1,1,14066
2,1,14861
2,0,15598
3,0,16067
3,1,16763
4,1,17146
4,0,17555
5,0,18041
5,1,19035
5,2,25260
4,2,26081
4,3,27228
5,3,27583
5,4,28407
4,4,29414
5,4,32086
5,5,32533
4,5,33264
3,5,34363
3,4,35347
3,5,40191
2,5,42182
2,4,43011
1,4,44888
1,5,45579
0,5,45997
0,4,47456
0,3,60762
1,3,61851
1,2,62438
0,2,63486
0,1,69433
