x,y,t
0,0,0
1,0,5240
2,0,5839
3,0,7087
4,0,7436
5,0,7855
5,1,8587
4,1,9689
3,1,10083
2,1,10370
1,1,10587
0,1,10765
0,2,11820
1,2,12670
1,3,13618
0,3,15270
0,4,17438
1,4,33049
2,4,33402
3,4,34639
3,5,39772
2,5,41068
1,5,41401
0,5,41735
1,5,42403
2,5,42785
3,5,43153
4,5,43366
4,4,44234
4,3,45704
4,2,46152
5,2,47067
5,3,47880
5,4,48234
5,5,48500
