x,y,t
0,0,0
1,0,3463
2,0,3711
3,0,3741
4,0,3772
5,0,3807
5,1,4490
5,2,4743
5,3,4774
5,4,4803
5,5,4837
4,5,5336
3,5,5586
2,5,5618
1,5,5653
0,5,5683
0,4,6271
0,3,6751
0,2,6970
0,1,7336
1,1,7695
2,1,8028
3,1,8307
4,1,8646
4,2,8972
4,3,9231
4,4,9524
3,4,9771
2,4,10061
1,4,10318
1,3,10609
1,2,10839
