x,y,t
0,0,0
1,0,5064
2,0,7063
3,0,7447
4,0,7813
5,0,9946
5,1,10830
4,1,11779
3,1,12110
2,1,12363
1,1,12597
0,1,12847
0,2,13696
1,2,14590
1,3,19998
0,3,20765
0,4,22032
1,4,24725
0,4,27648
0,5,28432
1,5,29081
2,5,29698
3,5,30133
4,5,30448
5,5,30696
5,4,32450
4,4,33298
3,4,33582
2,4,33866
3,4,35200
4,4,35649
4,3,36416
5,3,38013
5,2,39153
4,2,40667
