x,y,t
0,0,0
1,0,2385
2,0,3241
3,0,3611
4,0,3850
5,0,4022
5,1,12589
5,2,12741
5,3,12892
5,4,13018
5,5,13198
4,5,13528
3,5,13686
2,5,13858
1,5,14070
0,5,14270
0,4,14524
0,3,14674
0,2,14829
0,1,14990
1,1,15364
2,1,15517
3,1,15702
4,1,15845
4,2,16171
4,3,16325
4,4,16550
3,4,16955
2,4,17140
1,4,17367
1,3,17677
1,2,17816
