x,y,t
0,0,0
1,0,8139
2,0,8507
3,0,9537
4,0,10068
5,0,11998
5,1,12861
5,2,13330
5,3,13662
5,4,14046
5,5,14461
4,5,15043
3,5,15409
2,5,15741
1,5,16107
0,5,16574
0,4,17039
0,3,17454
0,2,17903
0,1,18387
1,1,19185
2,1,19617
3,1,20067
4,1,20869
4,2,21367
4,3,21716
4,4,22114
3,4,22584
2,4,22948
1,4,23330
1,3,23730
1,2,24079
