x,y,t
0,0,0
1,0,13319
2,0,17001
3,0,18401
4,0,18968
5,0,19535
5,1,22619
5,2,29136
5,3,29669
5,4,30303
5,5,30952
4,5,31687
3,5,32270
2,5,32870
1,5,33403
0,5,34204
0,4,35087
1,4,35603
2,4,36087
3,4,36536
4,4,37070
4,3,37870
4,2,38454
4,1,39038
3,1,39888
2,1,40404
1,1,40888
0,1,41421
0,2,42404
0,3,43038
1,3,43805
1,2,44671
