x,y,t
0,0,0
1,0,5405
2,0,5967
3,0,6676
4,0,7504
4,1,10354
4,2,11065
4,3,11787
4,4,15391
3,4,16989
2,4,19976
1,4,20429
1,3,21198
1,2,21623
1,1,22004
2,1,23279
3,1,30137
4,1,34608
4,0,34967
5,0,35504
5,1,35948
5,2,36186
5,3,36419
5,4,36620
5,5,36866
4,5,37363
3,5,37566
2,5,37791
1,5,37998
0,5,38204
0,4,38718
0,3,38948
0,2,39163
0,1,39380
