x,y,t
0,0,0
1,0,2950
1,1,4204
1,2,4985
0,2,5340
0,3,5901
0,4,6292
0,5,6512
0,6,6708
0,7,6923
0,8,7156
0,9,7587
1,9,8189
1,8,8665
1,7,9004
1,6,9341
2,6,10013
2,7,10877
2,8,11313
2,9,11746
3,9,12196
3,8,15969
3,7,16297
3,6,16742
4,6,17686
5,6,19076
5,7,20935
4,7,21379
5,7,22198
5,8,22652
5,9,23636
4,9,24063
5,9,24723
6,9,25209
6,8,26291
6,7,27052
7,7,28136
8,7,28718
8,8,31066
8,9,31299
8,8,31715
9,8,32204
9,7,32922
9,6,33603
8,6,34552
8,7,35839
7,7,36244
6,7,36485
6,6,36935
5,6,37723
5,5,39570
4,5,40260
3,5,40635
3,4,41187
2,4,41724
1,4,42053
1,3,42545
2,3,43655
3,3,44156
4,3,44234
5,3,44320
6,3,44403
6,4,45206
5,4,45751
6,4,46241
7,4,46714
7,5,47212
7,4,47655
8,4,48046
9,4,48330
9,5,48735
8,5,49386
9,5,49767
9,4,50246
9,3,50632
9,2,51041
8,2,51588
7,2,51773
6,2,51946
5,2,52112
4,2,52275
5,2,52927
5,1,53465
5,0,54334
4,0,54836
3,0,55027
2,0,55187
1,0,55357
2,0,56159
2,1,56559
3,1,56930
3,0,57449
4,0,57826
5,0,58021
6,0,58185
7,0,58348
8,0,58513
9,0,58679
9,1,59105
8,1,59483
7,1,59864
