x,y,t
0,0,0
1,0,5220
2,0,5739
3,0,5771
4,0,5805
5,0,5838
6,0,5872
7,0,5905
8,0,5939
9,0,6909
9,1,7471
9,2,9848
9,3,10368
9,4,10402
9,5,10435
9,6,10468
9,7,10501
9,8,10535
8,8,12470
8,9,12798
8,8,13795
8,7,14316
8,6,14348
8,5,14381
8,4,14416
7,4,15918
6,4,16439
5,4,16902
5,5,17432
5,6,17897
6,6,19084
6,7,19461
7,7,19754
6,7,20504
6,8,20766
6,9,21048
5,9,21434
5,8,22004
5,7,22230
4,7,23093
3,7,24530
2,7,24915
1,7,25120
0,7,25642
0,8,26799
0,9,27162
1,9,28672
1,8,28952
2,8,29392
2,9,29714
3,9,30025
3,8,30373
3,9,31390
4,9,31649
5,9,32532
6,9,33052
6,8,33655
6,7,34176
6,6,34209
5,6,34561
4,6,34821
3,6,35340
2,6,35373
1,6,35405
0,6,35439
0,5,35933
0,4,36454
0,3,36488
0,2,36520
1,2,37061
1,1,37547
2,1,37849
3,1,38122
2,1,38966
1,1,39725
1,2,40143
1,3,40663
1,4,40697
2,4,41101
3,4,41463
3,3,42046
2,3,42324
3,3,42677
4,3,42905
5,3,43111
6,3,43938
6,2,44351
5,2,45092
4,2,45375
5,2,45784
5,1,46051
5,2,47019
6,2,47576
7,2,47810
7,1,48217
8,1,48510
8,2,48852
7,2,49812
6,2,50472
6,3,51559
6,4,51970
5,4,52651
5,5,53323
4,5,53654
3,5,53884
4,5,54261
5,5,54464
5,4,55118
6,4,55581
7,4,55809
7,5,56400
