x,y,t
0,0,0
1,0,12472
1,1,12870
2,1,13222
2,0,13622
2,1,15170
3,1,16913
3,0,17323
4,0,17675
5,0,18859
6,0,24915
7,0,25176
8,0,26845
9,0,27146
9,1,27812
8,1,28163
7,1,28397
7,2,30031
6,2,30478
5,2,31132
5,1,31832
5,2,32450
4,2,32799
4,3,33598
3,3,34047
2,3,34420
1,3,34982
1,2,35388
0,2,35785
0,3,37189
0,4,37784
1,4,41406
2,4,41690
3,4,42040
3,5,42926
3,6,43525
2,6,44377
1,6,44610
0,6,45073
0,5,45509
0,6,46227
0,7,47411
0,8,47628
0,9,47828
1,9,49262
1,8,49784
1,7,50013
2,7,50380
2,8,50844
2,9,51197
3,9,52849
3,8,53349
3,7,53601
4,7,54433
4,6,54915
4,5,55334
5,5,57152
5,4,57632
5,3,58020
6,3,59048
6,2,59755
7,2,61323
8,2,62974
9,2,63389
9,3,63938
9,4,64341
9,5,68027
9,6,68327
9,7,68677
9,8,68995
8,8,70063
8,9,70512
8,8,71280
8,7,71664
8,6,71897
8,5,72112
8,4,72593
8,5,74382
7,5,74750
7,4,75134
6,4,75550
5,4,76217
5,5,76664
5,6,77051
6,6,78316
6,7,78752
5,7,79200
5,8,80217
6,8,81037
6,9,81468
5,9,81921
4,9,82289
5,9,84857
6,9,85091
6,8,85537
6,7,85774
7,7,86124
