x,y,t
0,0,0
1,0,7584
1,1,7742
1,2,7925
0,2,8188
0,3,8362
0,4,8526
0,5,8684
0,6,8836
0,7,8988
0,8,9127
1,8,9279
0,8,10049
0,9,10170
1,9,10338
2,9,10488
3,9,10654
4,9,10814
5,9,10975
6,9,11131
6,8,12681
6,7,12848
7,7,13038
8,7,13211
8,8,13398
8,9,13881
8,8,14071
9,8,14129
9,7,14723
9,6,14878
9,5,15794
9,4,15944
9,3,16097
9,2,16254
9,1,16407
9,0,17169
8,0,17394
7,0,17903
6,0,17935
5,0,17968
4,0,17998
3,0,18031
2,0,18062
1,0,18094
0,0,18140
1,0,18751
2,0,19009
2,1,19174
3,1,19405
3,0,19671
4,0,19856
5,0,20014
5,1,20195
5,2,20940
4,2,21106
4,3,21292
3,3,21502
2,3,21657
1,3,21827
1,4,22188
2,4,22372
3,4,22549
3,5,22702
3,6,22874
2,6,23058
1,6,23203
1,7,23367
1,8,23676
2,8,24283
3,8,25552
3,7,25821
2,7,26012
3,7,26575
4,7,27402
5,7,27592
5,8,27787
6,8,28011
6,7,28266
6,6,28437
5,6,28775
4,6,29269
4,5,29452
5,5,29754
5,4,29979
5,3,30333
6,3,30761
6,4,32019
7,4,32251
7,5,32444
8,5,32630
8,6,33191
8,5,33382
8,4,33568
9,4,33816
9,3,34002
9,2,34244
8,2,34486
7,2,34663
6,2,34852
7,2,35151
8,2,35413
8,1,35422
9,1,35800
8,1,36103
7,1,36382
