x,y,t
0,0,0
1,0,9782
1,1,10151
1,2,10654
0,2,10958
0,3,11358
1,3,11615
1,4,11917
0,4,12230
0,5,12630
0,6,15262
0,7,19278
0,8,19606
0,9,19910
1,9,20510
1,8,20822
1,7,21118
1,6,21510
2,6,21775
2,7,22119
2,8,22438
2,9,23070
3,9,23367
4,9,23766
5,9,24278
6,9,25278
6,8,25622
5,8,28301
5,7,28759
6,7,29078
6,6,29375
5,6,29654
4,6,29941
4,7,30310
3,7,30559
3,8,30958
3,7,31254
3,6,31558
3,5,32134
4,5,36558
5,5,36934
5,4,37822
6,4,38166
7,4,38541
7,5,38870
8,5,39222
8,6,39655
8,7,39950
7,7,40326
8,7,40743
8,8,41047
8,9,41589
8,8,41902
9,8,42174
9,7,42494
9,6,42926
9,5,43310
9,4,43622
8,4,44542
9,4,44862
9,3,45230
9,2,46286
9,1,47287
9,0,47919
8,0,48478
7,0,49222
7,1,49534
8,1,49806
8,2,50111
7,2,50359
6,2,50967
6,3,51310
5,3,51670
4,3,52087
3,3,52326
2,3,52549
2,4,52782
3,4,53102
3,3,53382
4,3,53702
4,2,53991
5,2,54215
5,1,54494
5,0,54766
6,0,55030
5,0,55270
4,0,55502
3,0,55863
2,0,56094
2,1,56447
3,1,56703
