x,y,t
0,0,0
1,0,3954
1,1,4374
1,2,4710
0,2,6827
0,3,7721
1,3,7926
1,4,8141
0,4,8404
0,5,8887
0,6,10722
0,7,10907
0,8,11099
0,9,11350
1,9,11618
1,8,11872
1,7,12053
1,6,12231
2,6,12502
2,7,12831
2,8,13026
2,9,13561
3,9,16324
4,9,17123
5,9,17552
6,9,17771
6,8,18044
5,8,18660
5,7,20579
4,7,20783
3,7,21205
3,8,21543
3,7,21778
3,6,22052
4,6,22825
5,6,23011
6,6,23198
6,7,23452
7,7,23893
8,7,28703
8,8,28974
8,9,29159
8,8,29494
9,8,29669
9,7,29925
9,6,30255
8,6,33796
8,5,34023
9,5,34218
9,4,34437
9,3,36314
9,2,39164
8,2,39979
8,1,40156
9,1,40325
9,0,40522
8,0,40845
7,0,46755
7,1,47115
7,2,47327
6,2,47849
6,3,48495
5,3,49624
5,2,49868
5,1,50153
5,0,50898
6,0,51054
5,0,51212
4,0,51567
3,0,52108
2,0,52955
2,1,53238
3,1,53506
3,0,53817
4,0,54009
5,0,54175
6,0,54350
5,0,54827
5,1,55046
5,2,55235
4,2,55548
4,3,55819
3,3,55983
2,3,56273
2,4,56577
3,4,56814
3,5,57018
4,5,57236
5,5,57544
5,4,57792
6,4,57970
7,4,58881
7,5,59030
7,4,59251
8,4,59380
