x,y,t
0,0,0
1,0,2318
2,0,2680
3,0,2929
4,0,3135
5,0,3385
6,0,3612
7,0,3844
8,0,4102
9,0,4388
9,1,10600
9,2,11005
9,3,11237
9,4,11429
9,5,11594
9,6,11762
9,7,11954
9,8,12163
8,8,12736
8,9,14396
8,8,15118
8,7,18286
7,7,19011
6,7,19588
6,8,20088
6,9,20319
5,9,20847
5,8,22361
5,7,23024
4,7,23575
3,7,24030
3,8,24500
3,9,24747
4,9,25053
3,9,25531
2,9,25727
1,9,26262
0,9,26527
0,8,26912
1,8,27377
2,8,27692
2,7,27993
1,7,28527
0,7,28753
0,6,30124
1,6,32323
2,6,32512
3,6,32678
4,6,32852
5,6,33213
6,6,33503
5,6,34670
5,5,35019
4,5,35577
3,5,35808
3,4,36191
2,4,36592
1,4,36857
0,4,37088
0,5,37873
0,4,38245
0,3,38604
0,2,39100
1,2,40019
1,3,40381
1,2,41664
1,1,41846
2,1,42254
3,1,42454
2,1,43020
1,1,43522
1,2,43992
1,3,44165
2,3,44505
3,3,44714
4,3,44946
4,2,45338
5,2,45696
5,1,46010
5,2,47053
6,2,47334
7,2,49759
7,1,50089
8,1,50431
9,1,50741
8,1,51873
8,2,52229
7,2,52637
6,2,52967
6,3,53379
5,3,53785
5,4,54326
6,4,54684
7,4,55092
8,4,55382
8,5,57317
8,6,57623
8,5,57915
7,5,58227
