x,y,t
0,0,0
1,0,31343
2,0,31536
3,0,31720
4,0,31894
5,0,32084
6,0,32269
7,0,32479
8,0,32669
9,0,33086
9,1,34003
9,2,34202
9,3,34403
9,4,34577
9,5,34761
9,6,34960
9,7,35152
9,8,35488
8,8,36352
8,9,36828
8,8,37753
8,7,38193
7,7,39333
6,7,39720
6,8,40577
6,9,40985
5,9,41636
4,9,41835
3,9,42035
2,9,42228
1,9,42429
0,9,42660
0,8,43852
0,7,44035
0,6,44226
0,5,44442
0,4,44646
0,3,44843
0,2,45068
1,2,55296
1,3,57717
1,4,58164
2,4,58832
2,3,59400
3,3,59865
3,4,60608
3,5,61251
3,6,61707
2,6,62287
1,6,62615
1,7,63508
1,8,63872
2,8,64941
2,7,67423
3,7,67782
3,8,69206
3,7,69581
4,7,70014
5,7,70694
5,8,71613
5,7,71949
5,6,72207
5,5,72588
5,4,73019
5,3,73471
5,2,73873
5,1,74281
5,2,76973
6,2,78493
7,2,78937
8,2,79187
8,1,80247
7,1,80704
7,2,81605
6,2,82287
6,3,82696
6,4,82964
7,4,83354
8,4,83603
8,5,84647
8,6,85069
8,5,85795
7,5,86194
8,5,87161
8,6,87506
8,7,88104
7,7,88485
6,7,88769
6,6,89369
5,6,89862
4,6,90117
4,5,90495
5,5,90968
5,4,91375
5,3,91644
4,3,91976
4,2,92303
5,2,92709
5,1,93036
5,0,94234
4,0,94579
3,0,94861
3,1,95234
2,1,95751
1,1,95976
