x,y,t
0,0,0
1,0,5779
1,1,6065
1,2,6521
0,2,6810
0,3,7865
1,3,8122
2,3,9969
3,3,10329
3,4,10665
2,4,10968
1,4,11241
0,4,11603
0,5,12016
0,6,15835
0,7,16009
0,8,16201
0,9,16457
1,9,16737
1,8,16969
1,7,17169
1,6,17361
2,6,18009
2,7,18338
2,8,18553
2,9,18809
3,9,19105
3,8,19408
3,7,19777
3,6,20097
3,5,20625
4,5,21120
5,5,23275
5,6,23664
4,6,24065
4,7,24481
5,7,26850
5,8,28042
5,9,28537
4,9,28762
5,9,29113
6,9,29401
6,8,29769
6,7,30010
7,7,30897
8,7,32178
9,7,32561
9,8,32971
8,8,33544
8,9,33977
8,8,34257
8,7,34426
8,6,34593
9,6,35055
9,5,35369
8,5,35810
7,5,36096
7,4,36497
6,4,40810
5,4,41074
5,3,41481
4,3,42042
4,2,42616
5,2,44880
5,3,47545
6,3,47770
6,2,48010
7,2,49226
8,2,49426
9,2,49593
9,3,51105
9,4,51275
8,4,51602
7,4,52987
6,4,53169
5,4,53330
5,5,53594
5,6,53810
6,6,54058
5,6,55346
5,5,55578
5,4,55778
6,4,56162
7,4,56361
8,4,56586
9,4,56810
9,3,57058
9,2,57258
9,1,57433
8,1,57970
8,0,58810
9,0,60930
8,0,61130
7,0,61356
7,1,61770
7,0,62082
6,0,62506
5,0,62755
4,0,63048
3,0,63338
2,0,63656
2,1,63922
3,1,64218
3,0,67433
4,0,67960
5,0,68183
5,1,68456
