x,y,t
0,0,0
1,0,36803
2,0,37000
3,0,37148
4,0,37315
5,0,37483
6,0,37649
7,0,37833
8,0,38017
9,0,38652
9,1,43951
8,1,47669
7,1,47968
7,2,51969
8,2,53269
9,2,53702
9,3,54736
9,4,54935
9,5,55100
9,6,55268
9,7,55453
9,8,55618
8,8,56737
8,9,57953
8,8,59236
8,7,59418
8,6,59583
8,5,59769
8,4,59986
7,4,61936
7,5,64837
7,4,67086
6,4,70652
6,3,71153
6,2,71436
5,2,73387
5,1,74654
5,2,77487
4,2,77886
5,2,88155
5,1,88937
5,0,89587
4,0,90421
3,0,91555
3,1,92871
2,1,94405
1,1,95220
1,2,97771
0,2,98204
0,3,99639
1,3,101105
2,3,101388
3,3,101588
4,3,101770
5,3,101971
5,4,104072
5,5,105339
5,6,106271
6,6,107439
6,7,108688
7,7,109038
6,7,110639
6,8,111106
6,9,111621
5,9,112472
4,9,112688
3,9,112871
2,9,113037
1,9,113222
0,9,113421
0,8,114250
0,7,114471
0,6,114636
0,5,114838
0,4,115020
0,3,115255
0,4,116439
1,4,116855
2,4,117089
3,4,117289
3,5,120074
4,5,120439
4,6,125222
3,6,125606
2,6,125872
1,6,126139
1,7,127290
2,7,128473
3,7,128706
4,7,128906
5,7,129456
5,8,130156
5,9,132923
4,9,133406
3,9,133939
2,9,134069
3,9,135140
3,8,135970
2,8,136456
1,8,136723
