x,y,t
0,0,0
1,0,5714
1,1,6628
2,1,7544
2,0,8192
3,0,9174
3,1,10589
3,0,11721
4,0,12945
5,0,13780
6,0,14267
7,0,14616
8,0,14798
9,0,15198
9,1,16113
9,2,20141
8,2,20574
8,1,21255
7,1,22122
7,2,22903
6,2,23386
5,2,24136
5,1,25967
5,2,27198
4,2,27464
4,3,28079
5,3,30244
6,3,30626
6,4,31659
7,4,33239
8,4,33688
9,4,34155
9,3,35536
9,4,37476
9,5,38032
8,5,39048
7,5,39397
8,5,40828
8,6,41210
9,6,42059
9,7,42491
8,7,42974
8,8,43707
9,8,45472
8,8,46462
8,9,47529
8,8,47967
8,7,48399
7,7,49332
6,7,49913
6,8,50680
6,9,51352
5,9,52327
5,8,52894
5,7,53226
5,6,53542
6,6,54258
5,6,56072
5,5,56374
4,5,56954
4,6,57913
4,7,58552
3,7,59560
3,6,60425
3,5,60898
3,4,61481
3,3,62646
4,3,64926
5,3,65242
5,4,66016
5,3,73714
4,3,74096
3,3,74758
2,3,75094
1,3,75239
0,3,75910
0,2,76642
1,2,77141
1,3,78955
1,4,79272
2,4,80554
1,4,81069
0,4,81434
0,5,82434
0,6,83110
1,6,83699
2,6,84031
2,7,84681
1,7,85462
0,7,85812
0,8,86462
1,8,86878
2,8,87210
3,8,87526
3,9,88193
4,9,89856
3,9,90206
2,9,90352
1,9,90519
0,9,90668
