x,y,t
0,0,0
1,0,3154
1,1,3269
1,2,3925
0,2,4072
0,3,4745
1,3,4881
1,4,5075
0,4,5193
0,5,5404
0,6,6123
1,6,6312
1,7,6615
0,7,6751
0,8,7156
1,8,7304
1,9,7779
0,9,8226
1,9,8508
2,9,8847
2,8,9389
2,7,9595
2,6,9769
3,6,10102
3,7,10487
3,8,10666
3,9,10868
4,9,11181
5,9,11721
6,9,12050
6,8,12413
5,8,12709
5,7,13239
4,7,13616
4,6,13892
5,6,14292
5,5,14572
4,5,14877
3,5,15109
3,4,15419
2,4,15658
2,3,15954
3,3,16222
4,3,16781
4,2,17105
5,2,18016
5,1,18267
5,0,18770
4,0,19045
3,0,19373
2,0,19835
2,1,20161
3,1,20424
3,0,20725
4,0,20956
5,0,21184
6,0,21365
7,0,21953
8,0,22549
9,0,23050
9,1,23324
8,1,23485
7,1,23830
7,2,24162
6,2,24607
6,3,24991
5,3,25341
5,4,25664
6,4,25961
7,4,26257
8,4,26638
9,4,27039
9,3,27379
9,2,27652
8,2,27938
9,2,28150
9,3,28367
9,4,28594
9,5,28845
8,5,29183
7,5,29406
8,5,29942
8,6,30265
9,6,30528
9,7,30890
9,8,31412
8,8,31761
8,9,32036
8,8,32315
8,7,32528
7,7,32865
6,7,33200
6,6,33405
