x,y,t
0,0,0
1,0,43961
2,0,44249
3,0,44514
4,0,44744
5,0,44986
6,0,45464
7,0,45753
8,0,46202
9,0,46633
9,1,47881
9,2,49289
9,3,49544
9,4,49745
9,5,49928
9,6,50136
9,7,50352
9,8,50792
8,8,51160
8,9,51568
8,8,52385
8,7,52985
7,7,53441
8,7,53832
8,6,54144
8,5,57216
7,5,57617
7,4,58249
8,4,59784
7,4,62569
6,4,62864
6,3,63376
6,2,63712
7,2,64169
8,2,64552
8,1,64840
7,1,65193
7,2,66000
6,2,66296
5,2,66648
5,1,67000
5,2,67464
4,2,67784
4,3,68208
5,3,68561
5,4,68889
5,5,69176
4,5,69513
3,5,69823
3,4,70216
3,3,70600
2,3,72001
2,4,73472
1,4,73776
1,3,74144
1,2,75112
1,1,77024
2,1,77385
3,1,77657
2,1,78049
1,1,78370
1,2,78729
0,2,79017
0,3,79424
0,4,79657
0,5,79904
0,6,80264
0,7,80544
0,8,80792
0,9,81105
1,9,81688
2,9,81928
3,9,82168
4,9,82408
5,9,82649
6,9,82936
6,8,83480
6,7,83640
6,6,83904
5,6,84409
4,6,84624
3,6,85857
2,6,86137
1,6,86640
1,7,87217
1,8,87617
2,8,87993
2,7,88272
3,7,88736
3,8,89344
3,7,89712
4,7,90032
5,7,90360
5,8,90728
