x,y,t
0,0,0
1,0,2596
1,1,2987
1,2,3337
0,2,3775
0,3,4498
0,4,4703
0,5,5254
0,6,6214
0,7,6421
0,8,6619
0,9,6819
1,9,10885
1,8,11383
1,7,11630
1,6,11990
2,6,12375
2,7,12842
2,8,13072
2,9,13312
3,9,14082
3,8,16613
3,7,16816
3,6,17006
3,5,17213
3,4,17483
2,4,17811
1,4,18051
1,3,19258
1,2,19534
1,1,19811
2,1,20174
3,1,22213
3,0,22846
2,0,23141
3,0,23337
4,0,23844
5,0,23875
6,0,23906
7,0,23937
8,0,23984
9,0,24015
9,1,24682
8,1,25234
7,1,25476
7,2,26087
6,2,26349
5,2,26571
5,1,27076
5,2,27310
4,2,27735
4,3,28977
3,3,29358
2,3,29786
3,3,30024
4,3,30255
5,3,30503
6,3,30785
6,4,31901
5,4,32290
5,5,32601
4,5,32895
4,6,33183
4,7,33455
5,7,33946
5,8,34184
5,9,34590
4,9,34940
5,9,35170
6,9,35467
6,8,35929
6,9,35946
6,8,36910
6,7,37165
7,7,40274
8,7,40845
8,8,41037
8,9,41258
8,8,41607
9,8,41901
9,7,42257
9,6,42475
8,6,42840
9,6,43235
9,5,43488
9,4,43693
9,3,44020
9,2,44293
8,2,45144
9,2,45450
9,3,45705
9,4,45949
8,4,46191
8,5,46992
7,5,47445
7,4,47797
6,4,48109
5,4,48364
5,5,48758
5,6,48957
6,6,49239
