x,y,t
0,0,0
1,0,27340
1,1,27971
1,2,30287
0,2,30671
0,3,31155
0,4,32655
0,5,33122
0,6,33438
0,7,33671
0,8,34722
0,9,34938
1,9,36006
2,9,36305
3,9,36538
4,9,36722
5,9,36955
6,9,37139
6,8,41207
6,7,42073
7,7,42673
8,7,44041
8,8,44707
8,9,46491
8,8,47390
9,8,47772
9,7,48257
9,6,49124
9,5,52242
9,4,52508
9,3,52709
9,2,52925
9,1,53142
9,0,53325
8,0,53909
8,1,54492
8,2,54792
7,2,55492
7,1,55910
7,0,56327
6,0,56775
5,0,57442
4,0,59009
3,0,59476
2,0,60943
2,1,62428
3,1,62960
3,0,64344
4,0,64775
5,0,65160
5,1,65660
5,2,68078
6,2,68461
6,3,68828
6,4,69378
7,4,69728
8,4,70295
8,5,71061
8,6,72412
8,7,75180
7,7,76663
6,7,77180
5,7,77813
5,8,84614
5,7,88132
4,7,88849
3,7,90265
3,8,90680
2,8,90982
2,7,91382
1,7,92249
1,8,94266
1,7,94648
1,6,94933
2,6,95483
3,6,95733
4,6,95916
5,6,96116
6,6,96349
5,6,98584
5,5,99217
5,4,100486
5,3,101288
4,3,101731
3,3,103118
2,3,103534
1,3,103933
1,4,104685
2,4,105118
3,4,105301
3,5,105817
4,5,106301
5,5,108702
5,4,109786
6,4,110152
7,4,110550
7,5,110917
7,4,111338
6,4,111702
5,4,112019
5,3,113187
5,2,113487
4,2,113986
