x,y,t
0,0,0
1,0,2213
1,1,3104
1,2,3640
0,2,4334
0,3,5443
1,3,6790
1,4,7566
0,4,8013
0,5,8698
0,6,9271
0,7,9667
0,8,10013
0,9,10381
1,9,10814
1,8,11588
1,7,11937
1,6,12293
2,6,13482
2,7,14202
2,8,14559
2,9,15077
3,9,28100
3,8,28742
3,7,29057
3,6,29358
3,5,29743
3,4,30114
2,4,30800
2,3,31073
3,3,32476
4,3,35155
4,2,35769
5,2,36546
5,1,36867
5,0,37514
4,0,38352
3,0,38582
2,0,38973
2,1,39601
3,1,39865
3,0,40574
4,0,40823
5,0,40968
6,0,41130
7,0,41311
8,0,41587
9,0,41989
9,1,42764
8,1,43615
7,1,44015
7,2,47113
6,2,47364
7,2,48499
8,2,48653
9,2,49083
9,3,51479
9,4,51669
9,5,51832
9,6,52018
9,7,52191
9,8,52586
8,8,53201
8,9,54009
8,8,54231
8,7,54430
8,6,54602
8,5,54806
8,4,55941
7,4,56707
6,4,57223
6,3,57934
5,3,58333
5,4,58978
5,5,60070
4,5,60285
4,6,61696
5,6,62759
5,7,63585
4,7,63931
3,7,64766
3,8,65000
3,9,65148
4,9,65927
5,9,66367
5,8,66959
5,9,68002
6,9,68237
6,8,68595
6,7,68785
6,6,68928
6,7,70094
7,7,70462
8,7,71096
8,6,71330
8,5,71543
7,5,71875
