x,y,t
0,0,0
1,0,1288
2,0,1537
3,0,1570
4,0,1605
5,0,1638
6,0,1671
7,0,1704
8,0,1736
9,0,1771
10,0,1804
11,0,1837
12,0,1870
12,1,3000
11,1,3159
10,1,3370
9,1,3568
9,2,4655
10,2,4840
11,2,5094
12,2,5260
12,3,6074
13,3,6237
13,4,6778
13,5,7028
13,6,7061
13,7,7094
12,7,7934
12,8,8081
12,9,8331
12,10,8365
12,11,8398
12,12,8434
12,13,8471
13,13,9133
13,12,9356
13,11,9657
13,10,10170
13,11,10676
12,11,10809
11,11,11006
11,12,11565
11,13,11816
10,13,12120
10,12,12312
10,11,12734
9,11,12927
9,12,13134
8,12,13486
8,13,13815
7,13,14050
6,13,14430
5,13,14608
4,13,14784
3,13,15025
3,12,15616
2,12,15866
2,11,16531
1,11,16849
0,11,17386
0,12,17589
0,13,18120
1,13,18304
0,13,18643
0,12,18931
0,11,19274
0,10,19560
1,10,19781
2,10,20144
3,10,20415
3,11,20725
4,11,20984
5,11,21375
5,12,21657
5,11,21942
6,11,22135
7,11,22855
7,12,23265
7,11,23704
8,11,23844
8,10,24224
9,10,24541
9,9,25049
10,9,25239
11,9,25525
11,8,26294
11,7,26708
11,6,27329
12,6,27520
12,5,27925
12,4,28424
11,4,29296
11,3,29456
10,3,30197
10,4,30581
10,5,31634
11,5,31795
10,5,32537
10,6,32696
10,7,33315
10,8,33897
9,8,34664
8,8,35535
8,9,36197
7,9,37004
7,10,37453
6,10,37906
5,10,38324
4,10,38937
4,9,40918
3,9,41049
2,9,41409
1,9,41590
0,9,41754
0,8,42793
0,7,42954
0,6,43118
0,5,43270
0,4,43438
0,3,43583
0,2,43749
1,2,44522
1,1,44667
2,1,45255
3,1,45435
4,1,45582
5,1,45909
6,1,46105
6,2,47025
7,2,47245
8,2,47453
8,3,48374
9,3,48535
9,4,49108
9,5,49315
9,6,49511
9,7,49764
8,7,50550
7,7,51105
7,8,51432
6,8,51881
6,9,52118
5,9,52754
5,8,52959
4,8,53486
3,8,53665
2,8,53861
1,8,54265
1,7,54699
1,6,54911
1,5,55073
1,4,55253
1,3,55433
2,3,56054
2,2,56231
3,2,56652
4,2,57210
3,2,58664
3,3,58824
4,3,59324
5,3,59517
6,3,59784
7,3,60130
7,4,60824
8,4,60983
8,5,61725
7,5,62125
7,6,62607
7,7,63029
6,7,63311
5,7,63699
4,7,64168
3,7,64724
3,6,65188
2,6,65455
2,5,65825
2,4,66133
3,4,66537
3,5,66894
4,5,67210
5,5,67648
5,4,68004
6,4,68366
6,5,68760
5,5,69106
5,6,69398
4,6,69713
