x,y,t
0,0,0
1,0,1792
2,0,2255
3,0,2523
4,0,2718
5,0,2883
6,0,3034
7,0,3199
8,0,3559
9,0,3738
10,0,3919
11,0,4324
12,0,4684
12,1,5464
12,2,8194
12,3,8375
13,3,8689
13,4,8959
13,5,9139
13,6,9319
13,7,9514
12,7,10130
12,8,10430
12,9,10699
12,10,11105
13,10,11374
13,11,11630
13,12,11855
13,13,12005
12,13,12425
11,13,12589
10,13,12739
10,12,13099
9,12,13325
8,12,13519
8,13,13880
7,13,14119
6,13,16190
5,13,16355
4,13,16684
3,13,16909
3,12,17164
2,12,17389
2,11,17825
1,11,18125
0,11,18455
0,12,18769
0,13,19099
1,13,19384
0,13,19669
0,12,19924
0,11,20105
0,10,20299
0,9,20465
0,8,20614
0,7,20794
0,6,20959
0,5,21124
0,4,21289
0,3,21469
0,2,21649
1,2,22055
1,1,22264
2,1,22580
3,1,22789
4,1,22941
5,1,23119
6,1,23344
6,2,23689
7,2,23916
8,2,24289
9,2,24574
9,1,24859
10,1,25191
11,1,25549
11,2,25849
11,3,26119
12,3,26659
12,4,27184
12,5,27634
12,6,27844
12,7,28009
12,8,28177
12,9,28325
12,10,28489
12,11,28655
12,12,29044
11,12,29351
10,12,29525
9,12,29719
8,12,29930
7,12,30125
7,11,30562
6,11,30815
5,11,30994
4,11,31189
5,11,31850
5,12,32091
5,11,32840
4,11,33156
3,11,33381
3,10,34115
2,10,34431
1,10,34714
1,9,35059
1,8,35242
1,7,35391
1,6,35541
1,5,35706
1,4,35872
1,3,36034
2,3,37009
2,2,37234
3,2,37506
4,2,37775
4,3,38167
5,3,38434
6,3,38644
7,3,38825
8,3,39006
9,3,39173
10,3,39545
10,2,39831
10,3,40099
11,3,40460
11,4,40822
11,5,41016
11,6,41181
11,7,41359
11,8,41539
11,9,41706
12,9,42606
12,10,42995
12,11,43189
11,11,43459
10,11,43626
9,11,43775
8,11,43939
9,11,44464
9,10,44794
8,10,45006
7,10,45274
6,10,45443
5,10,45606
4,10,45756
4,9,46159
3,9,46339
2,9,46535
2,8,46925
3,8,47209
3,7,47466
3,6,47945
2,6,48140
2,5,48320
2,4,48650
3,4,49820
3,3,50181
3,4,50510
3,5,50750
4,5,51020
5,5,51200
5,4,51695
6,4,52025
7,4,52190
8,4,52356
9,4,52506
10,4,52670
10,5,53106
10,6,53270
10,7,53451
10,8,53631
10,9,53810
9,9,54156
8,9,54306
7,9,54484
6,9,54650
5,9,54802
4,9,55370
4,8,55550
4,7,55759
4,6,55956
4,5,56706
5,5,56915
6,5,57095
7,5,57381
8,5,57575
9,5,57743
10,5,57935
9,5,58431
9,6,58625
9,7,58806
9,8,59006
8,8,59270
7,8,59450
6,8,59615
5,8,59795
5,7,60217
5,6,60531
5,5,61460
6,5,61700
7,5,61867
7,6,62256
7,7,62645
6,7,62900
7,7,63185
8,7,63500
