x,y,t
0,0,0
1,0,3429
2,0,3938
3,0,3967
4,0,4002
5,0,4033
6,0,4064
7,0,4096
8,0,4127
9,0,4158
10,0,4188
11,0,4219
12,0,4250
12,1,5093
12,2,5573
12,3,5852
13,3,6165
13,4,6607
13,5,6923
13,6,7147
13,7,7432
12,7,8005
12,8,8333
12,9,8695
12,10,9182
13,10,9473
13,11,9925
13,12,10214
13,13,10533
12,13,11183
11,13,11482
10,13,11789
10,12,13726
11,12,14150
12,12,14570
12,11,14991
11,11,16073
10,11,16356
9,11,16804
9,12,17403
8,12,17958
7,12,18343
8,12,19249
8,13,19684
7,13,20334
6,13,20638
5,13,20924
4,13,21192
3,13,21490
3,12,23309
2,12,24521
2,11,26967
1,11,27307
0,11,27643
0,12,28242
0,13,28587
1,13,28975
0,13,29568
0,12,31050
0,11,31463
1,11,32087
2,11,32376
3,11,32599
4,11,32885
5,11,33308
5,12,33690
5,11,34464
6,11,34944
7,11,35255
8,11,35706
9,11,36362
9,10,37042
8,10,37577
7,10,37859
6,10,38085
5,10,38311
4,10,38566
3,10,38815
2,10,39103
1,10,39378
0,10,39871
0,9,40826
1,9,41335
2,9,41604
3,9,41803
4,9,42306
5,9,42451
6,9,42682
7,9,42873
8,9,43057
9,9,43269
10,9,43465
11,9,43678
11,8,44995
10,8,45661
9,8,45917
8,8,46141
7,8,46424
6,8,46681
5,8,46922
4,8,47155
3,8,47397
2,8,47637
1,8,47939
0,8,48486
0,7,49318
0,6,49582
0,5,49803
0,4,50060
0,3,50316
0,2,50661
1,2,51873
1,1,52111
1,2,52657
1,3,53182
1,4,53424
1,5,53664
1,6,53936
1,7,54375
1,6,54752
2,6,55182
2,5,55960
2,4,56196
2,3,56437
2,2,56718
2,1,57112
3,1,57653
3,2,58139
3,3,58429
3,4,58680
3,5,59027
3,6,59284
3,7,59542
4,7,60024
5,7,60525
6,7,60554
7,7,60585
8,7,60617
9,7,60648
10,7,60978
11,7,61217
12,7,63140
12,6,63438
11,6,65469
10,6,65724
9,6,65944
9,5,66407
8,5,66772
7,5,67394
7,6,67682
7,5,68245
6,5,68741
5,5,69097
5,6,69591
4,6,70097
4,5,70546
5,5,71434
6,5,71847
7,5,72254
8,5,72484
9,5,72690
10,5,72921
11,5,73162
12,5,73418
12,4,74802
11,4,75273
10,4,75579
9,4,75828
8,4,76175
7,4,76542
6,4,76864
5,4,77241
5,3,78501
4,3,78896
4,2,79492
4,1,79797
5,1,80222
6,1,80601
6,2,81092
6,3,81592
7,3,81971
8,3,82237
9,3,82457
10,3,82684
11,3,82946
11,2,84401
11,1,84789
10,1,85569
10,2,86452
9,2,87022
9,1,87410
9,2,87993
8,2,88357
7,2,88686
