x,y,t
0,0,0
1,0,5534
2,0,5723
3,0,5890
4,0,6053
5,0,6262
6,0,6432
7,0,6609
8,0,6782
9,0,6963
10,0,7145
11,0,7559
12,0,7887
12,1,8597
12,2,9650
12,3,10335
13,3,11402
13,4,11955
13,5,12200
13,6,12409
13,7,12582
12,7,14783
12,8,15286
12,9,15623
12,10,16526
13,10,17458
13,11,18029
13,12,18264
13,13,18453
12,13,20546
11,13,24590
10,13,25257
10,12,26015
9,12,26688
8,12,27201
8,13,29110
7,13,29645
6,13,29983
5,13,30187
4,13,30361
3,13,30877
3,12,31623
2,12,32453
2,11,34867
1,11,35687
0,11,36476
0,12,37588
0,13,38017
1,13,38844
0,13,39910
0,12,41112
0,11,41315
0,10,41966
0,9,42137
0,8,42305
0,7,42459
0,6,42630
0,5,42803
0,4,43004
0,3,43215
0,2,43368
1,2,45064
1,1,45823
2,1,46745
3,1,46897
4,1,47069
5,1,47218
6,1,47395
6,2,48279
7,2,48714
8,2,49040
9,2,49214
9,1,50061
10,1,50511
11,1,51021
11,2,52127
11,3,52533
11,4,52979
12,4,53796
12,5,54347
12,6,54893
11,6,55605
11,7,56236
11,8,56596
11,9,56971
12,9,59227
12,10,60077
12,11,60409
12,12,61232
11,12,62072
11,11,62785
10,11,63667
9,11,63902
8,11,64125
7,11,64763
7,12,65537
7,11,66719
6,11,67297
5,11,67661
5,12,68888
5,11,69834
4,11,70661
3,11,71014
3,10,71850
2,10,73051
1,10,73467
1,9,75005
1,8,75198
1,7,75369
1,6,75593
1,5,75788
1,4,76202
1,3,76461
2,3,78402
2,2,79316
3,2,79803
4,2,80194
4,3,81287
3,3,83805
3,4,84856
2,4,85244
2,5,86427
2,6,86790
3,6,90298
3,5,90736
4,5,91283
5,5,91500
6,5,91682
7,5,91835
8,5,92015
9,5,92201
10,5,92411
11,5,92841
10,5,95219
10,4,95468
10,3,95782
10,2,95935
10,3,97105
9,3,97440
8,3,97622
7,3,97773
6,3,97965
5,3,98118
5,4,99211
6,4,99623
7,4,99801
8,4,100148
9,4,100366
10,4,101071
10,5,101955
10,6,102113
10,7,102329
10,8,102538
10,9,103023
9,9,103752
9,10,103996
8,10,104564
7,10,104759
6,10,104914
5,10,105101
4,10,105242
4,9,106602
3,9,106946
2,9,107182
1,9,107347
2,9,108255
2,8,108610
3,8,109571
3,7,109936
4,7,110768
4,6,111634
5,6,112071
5,7,113082
6,7,114375
7,7,114906
7,6,116024
7,7,118977
8,7,119435
9,7,119860
9,6,120535
9,7,121044
9,8,121268
8,8,123035
7,8,123242
6,8,123702
5,8,124082
4,8,124751
4,9,125574
5,9,125844
6,9,126039
7,9,126355
8,9,126658
