x,y,t
0,0,0
1,0,1403
2,0,1653
3,0,1877
4,0,2074
5,0,2261
6,0,2453
7,0,2656
8,0,2867
9,0,3036
10,0,3252
11,0,3437
12,0,3769
12,1,4163
12,2,4418
12,3,4701
13,3,5016
13,4,5316
13,5,5583
13,6,5777
13,7,6028
12,7,6463
12,8,6754
12,9,7027
12,10,7340
13,10,7734
13,11,7999
13,12,8291
13,13,8499
12,13,8839
11,13,9062
10,13,9426
10,12,10067
11,12,10905
12,12,11205
12,11,11538
11,11,11932
10,11,12190
9,11,12491
9,12,12993
8,12,13353
8,13,13697
7,13,14017
6,13,14282
5,13,14583
4,13,14899
3,13,15243
3,12,15812
2,12,16154
2,11,16520
1,11,16788
0,11,17315
0,12,17807
0,13,18116
1,13,18677
0,13,19076
0,12,19453
0,11,19852
1,11,20249
2,11,20574
3,11,20964
4,11,21355
5,11,21708
5,12,22083
5,11,22450
6,11,22749
7,11,25618
7,12,25991
7,11,26300
8,11,26626
8,10,27930
9,10,28233
9,9,28643
10,9,28983
11,9,29333
11,8,29722
11,7,30537
11,6,30898
12,6,31257
12,5,31614
12,4,32007
11,4,33925
11,3,34741
11,2,35062
11,1,35417
10,1,35716
9,1,36057
9,2,36513
8,2,36824
7,2,37140
6,2,37542
6,1,37842
5,1,38139
4,1,38457
3,1,38740
2,1,39090
1,1,39466
1,2,39801
0,2,40071
0,3,40406
0,4,40722
0,5,41032
0,6,41414
0,7,41757
0,8,42056
0,9,42441
0,10,42823
1,10,43397
1,9,43692
1,8,44035
1,7,44360
1,6,44714
1,5,45138
1,4,45526
1,3,45954
2,3,46374
2,2,46670
3,2,47019
4,2,47440
4,3,49951
5,3,50365
6,3,50682
7,3,51024
8,3,51418
9,3,51781
10,3,52128
10,2,52449
10,3,52773
10,4,53225
10,5,53683
11,5,54008
10,5,54866
10,6,55165
10,7,55589
10,8,56138
9,8,56481
8,8,56882
8,9,57667
7,9,58213
7,10,58614
6,10,58982
5,10,59390
4,10,59814
3,10,60222
2,10,60699
2,9,61011
2,8,61414
2,9,63094
2,8,64317
3,8,64708
3,9,65043
4,9,65384
5,9,65801
6,9,66212
6,8,66877
7,8,67195
7,7,68085
7,6,68477
7,5,68994
7,4,69508
6,4,70053
5,4,70483
5,5,71378
6,5,71719
7,5,72253
8,5,72795
8,4,73125
9,4,73469
9,5,73905
9,6,74291
9,7,74696
8,7,75047
7,7,75511
6,7,76061
5,7,78284
5,8,78697
4,8,79072
4,7,79757
3,7,80139
3,6,80688
2,6,81039
2,5,81423
2,4,81862
3,4,82700
3,3,83036
3,4,83431
3,5,83886
4,5,84245
4,6,84717
5,6,85055
