x,y,t
0,0,0
1,0,1907
2,0,2567
3,0,2657
4,0,2737
5,0,2820
6,0,2904
7,0,2988
8,0,3071
9,0,3154
10,0,3237
11,0,3320
12,0,3405
12,1,4347
11,1,4752
10,1,5093
9,1,5671
9,2,6888
8,2,7266
7,2,7641
6,2,8201
6,1,8989
5,1,9339
4,1,9556
3,1,9751
2,1,9933
1,1,10115
1,2,11724
0,2,12037
1,2,12735
2,2,13070
3,2,13377
4,2,13737
4,3,14219
5,3,14558
6,3,14984
7,3,15319
8,3,15640
9,3,15970
10,3,16811
10,2,17198
11,2,17534
12,2,17869
12,3,19168
13,3,19455
12,3,20118
11,3,20482
10,3,21657
9,3,22309
8,3,22392
7,3,22478
6,3,22559
5,3,22642
4,3,22725
3,3,22808
2,3,22891
1,3,22975
0,3,23061
0,4,23777
1,4,24078
2,4,24329
3,4,24533
3,5,25853
4,5,26077
5,5,26626
5,4,27718
6,4,28211
7,4,28872
8,4,28956
9,4,29040
10,4,29125
11,4,29207
12,4,29291
13,4,29373
13,5,29978
12,5,30398
11,5,31057
10,5,31140
9,5,31224
8,5,31306
7,5,31388
6,5,31474
5,5,31557
4,5,31644
3,5,31724
2,5,31806
1,5,31888
0,5,31972
0,6,32783
1,6,33159
2,6,33818
3,6,33908
4,6,34032
5,6,34236
5,7,34891
6,7,35185
7,7,35609
7,6,36706
7,7,37745
8,7,38158
9,7,38946
9,6,39459
10,6,39947
11,6,40194
12,6,40399
13,6,40616
13,7,41834
12,7,42299
11,7,42957
10,7,43039
9,7,43125
8,7,43207
7,7,43293
6,7,43373
5,7,43456
4,7,43540
3,7,43621
3,8,45680
2,8,45992
1,8,46243
1,7,47151
0,7,47689
0,8,48258
1,8,48685
2,8,49344
3,8,49424
4,8,49507
5,8,49599
6,8,49688
7,8,49759
8,8,49844
9,8,49926
10,8,50009
11,8,50092
12,8,50176
12,9,50669
11,9,51075
10,9,51736
9,9,51824
8,9,51907
7,9,51992
6,9,52076
5,9,52159
4,9,52241
3,9,52324
2,9,52409
1,9,52491
0,9,52576
0,10,53382
1,10,53782
2,10,54442
3,10,54526
4,10,54607
5,10,54691
6,10,54778
7,10,54871
8,10,54944
9,10,55027
9,11,55485
10,11,55755
11,11,56012
12,11,56356
12,10,56718
13,10,57151
13,11,57688
12,11,58098
11,11,58755
10,11,58842
9,11,58925
8,11,59029
7,11,59094
6,11,59182
5,11,59258
4,11,59340
3,11,59424
2,11,59506
1,11,59590
0,11,59673
0,12,60186
0,13,60534
1,13,60908
0,13,61241
0,12,62554
0,11,62940
1,11,63246
2,11,63587
2,12,63910
3,12,64321
3,13,64661
4,13,64961
5,13,65371
5,12,66491
5,13,67479
6,13,67844
7,13,68187
7,12,68788
8,12,69241
8,13,69648
8,12,70491
9,12,70940
10,12,71602
11,12,71690
12,12,71775
13,12,71858
13,13,72354
12,13,72704
11,13,73362
10,13,73445
