x,y,t
0,0,0
1,0,2278
2,0,2511
3,0,2761
4,0,3027
5,0,3328
6,0,3609
7,0,3876
8,0,4125
9,0,4392
10,0,4658
11,0,4924
12,0,5273
12,1,5559
12,2,5890
12,3,6505
13,3,6771
13,4,7104
13,5,7353
13,6,7637
13,7,7920
12,7,8236
12,8,8519
12,9,8819
12,10,9150
13,10,9418
13,11,9733
13,12,10000
13,13,10282
13,12,10864
13,13,11383
12,13,11746
12,12,12645
12,11,13375
12,10,13610
12,9,13827
12,8,14044
12,7,14226
12,6,14426
12,5,14625
12,4,14826
12,3,15041
12,2,15258
12,1,15459
11,1,15757
11,2,16121
11,3,16306
11,4,16524
11,5,16723
11,6,16922
11,7,17122
11,8,17321
11,9,17521
10,9,17803
9,9,18087
9,10,18502
9,11,18769
10,11,19036
11,11,19235
11,12,19584
11,13,19919
10,13,20817
10,12,21198
9,12,21548
9,11,23063
9,10,23311
9,9,23527
10,9,24211
10,8,24477
10,7,24644
10,6,24843
10,5,25046
10,4,25243
10,3,25426
10,2,25642
10,1,25859
9,1,26257
9,2,26593
9,3,26757
9,4,26958
9,5,27156
9,6,27339
9,7,27554
9,8,27787
9,9,29254
9,10,29452
9,11,29636
9,12,29835
8,12,30135
8,13,30485
8,12,31599
8,11,31801
8,10,31982
8,9,32164
8,8,32365
8,7,32564
7,7,33313
7,6,33679
7,5,34095
8,5,34445
8,4,34761
8,3,34944
8,2,35161
7,2,36275
7,3,36761
7,4,36963
7,5,37143
7,6,37325
7,7,37508
7,8,37707
7,9,37906
7,10,38106
7,11,38289
7,12,38490
7,13,38672
6,13,39572
5,13,39920
5,12,40269
5,11,40635
6,11,41368
6,10,41650
6,9,41850
6,8,42050
6,7,42287
5,7,42882
5,6,43215
5,5,43531
6,5,43864
6,4,44213
6,3,44380
6,2,44580
6,1,44763
5,1,45411
4,1,45877
4,2,46246
4,3,46578
5,3,46860
5,4,47410
5,5,47576
5,6,47858
5,7,48040
5,8,48207
5,9,48407
5,10,48607
5,11,48806
5,12,49006
5,13,49189
4,13,49854
3,13,50170
3,12,50984
3,11,51601
4,11,51886
4,10,52217
4,9,52418
4,8,52584
4,7,52801
4,6,53001
4,5,53185
3,5,53665
3,4,53981
3,3,54131
3,2,54349
3,1,54517
3,2,54829
3,3,54996
3,4,55197
3,5,55379
3,6,55562
3,7,55745
3,8,55944
3,9,56128
3,10,56310
3,11,56510
3,12,56710
2,12,57242
2,11,57643
2,10,57791
2,9,57991
2,8,58175
1,8,58706
1,7,59123
1,6,59589
2,6,59888
2,5,60204
2,4,60370
2,3,60554
2,2,60753
2,1,60953
1,1,61518
1,2,62618
1,3,62800
1,4,62983
1,5,63166
1,6,63333
1,7,63515
1,8,63699
1,9,63881
1,10,64081
1,11,64298
0,11,64796
0,12,65163
0,13,65363
1,13,65678
0,13,66295
0,12,66793
0,11,66959
0,10,67145
0,9,67326
0,8,67526
0,7,67725
0,6,67925
0,5,68109
0,4,68308
0,3,68507
0,2,68707
