x,y,t
0,0,0
1,0,9725
2,0,1748182
3,0,1748356
4,0,1748508
5,0,1748674
6,0,1748841
7,0,1749026
8,0,1749442
9,0,1749825
9,1,1750771
9,2,1751188
8,2,1751888
7,2,1752387
6,2,1752821
6,1,1753085
5,1,1753602
4,1,1753999
3,1,1757481
2,1,1757661
1,1,1758180
1,2,1758494
0,2,1758877
0,3,1762273
1,3,1762471
2,3,1762854
2,2,1763572
3,2,1763734
4,2,1764502
4,3,1768397
3,3,1768630
3,4,1768896
2,4,1773189
1,4,1773353
0,4,1773519
0,5,1773858
0,6,1774038
0,7,1777449
0,8,1777666
0,9,1778115
0,10,1778581
1,10,1783377
1,9,1783575
2,9,1783956
3,9,1784489
4,9,1791129
4,8,1791327
5,8,1791961
5,9,1792260
6,9,1801346
6,8,1801546
7,8,1802077
7,9,1802327
8,9,1807952
8,8,1808150
8,7,1808833
7,7,1809466
6,7,1809782
5,7,1814291
4,7,1814540
3,7,1814973
3,8,1815423
2,8,1815755
1,8,1816138
1,7,1816737
1,6,1817020
1,5,1820401
2,5,1820597
2,6,1821131
3,6,1821347
3,5,1821946
4,5,1822212
4,6,1823057
5,6,1823244
5,5,1823826
6,5,1831330
7,5,1832062
7,6,1832561
7,5,1832743
8,5,1833111
8,4,1836772
7,4,1837455
6,4,1837654
5,4,1837887
5,3,1838569
6,3,1839203
7,3,1839451
8,3,1839867
9,3,1843862
9,4,1844025
9,5,1850954
10,5,1851316
10,4,1875665
10,3,1876278
10,2,1876577
10,1,1876793
10,0,1877176
11,0,1878075
12,0,1878623
12,1,1879422
11,1,1880350
11,2,1880502
12,2,1881219
12,3,1888512
13,3,1888602
13,4,1890522
12,4,1891567
11,4,1891853
11,3,1892663
11,4,1893417
11,5,1893581
12,5,1894948
13,5,1895197
13,6,1903838
13,7,1904014
12,7,1907366
12,6,1907559
11,6,1908210
11,7,1914155
11,8,1914568
12,8,1914901
12,9,1920525
11,9,1921142
10,9,1921474
10,8,1922022
10,7,1922288
10,6,1922523
9,6,1923281
9,7,1923853
9,8,1924188
9,9,1924619
9,10,1925678
9,11,1931591
10,11,1931735
11,11,1932539
12,11,1932888
12,10,1933405
13,10,1933638
13,11,1934403
13,12,1934819
13,13,1938850
12,13,1939063
12,12,1939626
11,12,1939894
11,13,1940527
10,13,1940638
10,12,1941259
9,12,1941758
8,12,1956539
8,13,1971965
7,13,1972277
6,13,1972876
7,13,1973225
7,12,1973575
7,11,1974989
8,11,1975537
8,10,1978233
7,10,1978500
6,10,1978732
6,11,2015925
6,10,2016323
5,10,2017205
4,10,2021732
3,10,2021998
2,10,2022348
2,11,2023324
2,12,2024095
3,12,2025043
3,13,2025412
4,13,2025858
5,13,2026307
5,12,2026823
5,11,2027189
4,11,2027605
3,11,2027822
2,11,2027986
1,11,2028171
0,11,2028371
0,12,2028986
0,13,2029151
1,13,2029536
