x,y,t
0,0,0
1,0,10458
1,1,10790
2,1,11063
2,0,11422
3,0,11860
3,1,12318
4,1,12646
4,0,13007
5,0,13358
5,1,13788
6,1,14149
6,0,14511
7,0,14836
8,0,16109
9,0,17653
9,1,18100
10,1,18396
10,0,18804
11,0,20239
12,0,20964
12,1,22105
11,1,22526
11,2,23057
12,2,24696
12,3,25239
13,3,25593
13,4,26225
12,4,28512
12,5,28900
13,5,29195
13,6,29574
12,6,29906
12,7,30310
13,7,32189
12,7,32491
12,8,32817
12,9,33222
12,10,33576
13,10,35316
13,11,35855
13,12,36055
12,12,36451
13,12,37075
13,13,37518
12,13,37879
12,12,38159
12,11,38370
11,11,38746
11,12,39100
10,12,39553
11,12,40577
11,13,40916
10,13,41247
10,12,41582
10,11,41786
9,11,42260
9,12,42669
9,11,49824
9,10,50053
9,9,50557
10,9,50869
11,9,51079
11,8,51447
11,7,51632
11,6,51832
11,5,52015
11,4,52222
11,3,52511
10,3,52913
10,2,53195
10,1,53511
10,0,53700
10,1,54384
10,2,54791
9,2,55108
8,2,55308
7,2,55554
6,2,57484
6,3,58050
7,3,58337
8,3,58519
9,3,58820
9,4,59178
10,4,59468
10,5,59767
10,6,59980
10,7,60172
10,8,60372
9,8,60776
8,8,61024
8,9,61684
8,10,62285
8,11,62513
8,12,62741
8,13,63598
7,13,63921
6,13,64114
5,13,64310
4,13,64511
3,13,64748
3,12,65635
2,12,65953
2,11,66274
3,11,67263
4,11,67697
5,11,68002
5,12,68336
5,11,68654
6,11,69048
7,11,69240
7,12,69628
7,11,70020
7,10,70618
7,9,70952
7,8,71152
7,7,71346
8,7,71702
9,7,71902
9,6,72425
9,5,72644
8,5,74156
8,4,74451
7,4,74820
6,4,75070
5,4,75275
5,3,75652
4,3,75960
4,2,76349
3,2,76674
2,2,76864
1,2,77064
0,2,77393
0,3,77829
1,3,78171
2,3,78381
3,3,78953
3,4,79342
2,4,79640
1,4,79839
0,4,80042
0,5,80503
1,5,80793
2,5,81038
3,5,81233
4,5,81449
5,5,81671
6,5,81916
7,5,82404
7,6,82814
7,7,83270
6,7,83625
5,7,83885
5,6,84190
4,6,84637
3,6,84826
2,6,85050
1,6,85283
0,6,85616
0,7,86281
1,7,88310
1,8,88596
0,8,88963
0,9,89281
1,9,89543
2,9,89805
2,8,90192
3,8,90552
3,7,90867
4,7,91181
4,8,91527
5,8,91850
6,8,92076
7,8,92439
6,8,92986
6,9,93341
6,10,93690
5,10,94400
5,9,94788
4,9,95103
4,10,95452
3,10,96295
3,9,96577
2,9,96982
2,10,97429
1,10,97805
0,10,99932
0,11,100275
1,11,100630
0,11,101020
0,12,101288
0,13,101769
1,13,102108
