x,y,t
0,0,0
1,0,6155
1,1,6407
1,2,6950
0,2,7200
0,3,7757
0,4,7947
0,5,8155
0,6,8363
0,7,8601
0,8,8843
0,9,9059
0,10,9313
0,11,9556
0,12,9822
0,13,10095
1,13,10453
0,13,10859
0,12,11586
0,11,12059
1,11,12368
2,11,12892
2,12,13291
3,12,13699
3,13,14006
4,13,14748
5,13,14980
6,13,15204
7,13,15446
8,13,15662
8,12,16004
9,12,16237
10,12,16486
10,13,16736
11,13,16984
12,13,17186
13,13,17401
13,12,19284
13,11,22907
13,10,23100
12,10,23527
12,11,23963
12,12,24235
12,13,24626
12,12,25994
11,12,26474
11,11,26788
10,11,27429
9,11,35926
8,11,36400
7,11,36983
7,12,37207
7,11,37724
6,11,38123
5,11,38397
5,12,38716
5,11,39038
4,11,39381
3,11,39863
3,10,40211
2,10,40837
1,10,41211
1,9,42593
2,9,42966
3,9,43648
4,9,44011
4,10,44362
5,10,44775
6,10,44962
7,10,45170
8,10,45422
9,10,45684
9,9,47576
10,9,48011
11,9,48267
12,9,48542
12,8,48982
12,7,49518
13,7,49766
13,6,50097
13,5,50262
13,4,50462
13,3,50661
12,3,51197
12,2,51563
12,1,51759
12,0,51986
11,0,52654
10,0,52817
9,0,52983
8,0,53160
7,0,53332
6,0,53533
5,0,53726
4,0,53934
3,0,54115
2,0,54333
2,1,55341
2,2,55733
2,3,56561
1,3,56788
1,4,57205
1,5,59118
1,6,59376
1,7,59603
1,8,59837
2,8,60183
3,8,60618
3,7,60906
3,6,61273
2,6,61588
2,5,61913
2,4,62313
3,4,70567
3,5,70774
3,4,70974
3,3,71143
3,2,71366
3,1,71633
4,1,71991
5,1,72307
6,1,72914
6,2,74522
7,2,74795
8,2,75021
9,2,75252
9,1,75603
10,1,75953
11,1,76168
11,2,79024
10,2,81729
10,3,82144
9,3,82384
8,3,82602
7,3,82766
6,3,82928
5,3,83128
4,3,83356
4,2,83633
4,3,84218
5,3,84740
5,4,85017
6,4,85298
7,4,85453
8,4,85637
9,4,85855
10,4,86065
11,4,86553
11,3,86803
12,3,87120
12,4,87327
12,5,87895
12,6,88244
12,5,90125
11,5,90330
11,6,90582
11,7,90805
11,8,91014
10,8,91431
10,7,91707
10,6,91905
10,5,92105
9,5,92896
8,5,93086
7,5,93268
6,5,93478
5,5,93652
4,5,93869
4,6,94338
4,7,94541
4,8,94785
5,8,95333
5,9,95567
6,9,95783
7,9,95956
8,9,96166
9,9,96356
9,8,96590
9,7,97040
9,6,97673
9,7,97980
8,7,98624
7,7,98886
7,6,99811
7,7,100111
7,8,100318
8,8,100545
7,8,100747
6,8,100980
5,8,101182
5,7,101743
5,6,102023
5,7,102348
6,7,102655
