x,y,t
0,0,0
1,0,4010
2,0,4225
3,0,4442
4,0,4658
5,0,4875
6,0,5092
7,0,5292
8,0,5524
9,0,5724
10,0,5973
11,0,6190
12,0,6406
12,1,7022
12,2,7452
12,3,8069
13,3,8451
13,4,9167
13,5,9417
13,6,9668
13,7,9884
12,7,11481
12,8,12096
12,9,12329
12,10,12543
13,10,13177
13,11,13561
13,12,13828
13,13,14143
12,13,18702
12,12,19503
12,11,19719
11,11,20416
11,12,21018
11,13,21450
10,13,22030
10,12,22396
10,11,22713
9,11,23561
9,12,24128
8,12,25175
8,13,25776
7,13,34380
7,12,35994
7,11,36390
8,11,38758
8,10,40754
9,10,41502
9,9,42466
10,9,43632
11,9,44281
11,8,45210
11,7,45531
11,6,45948
12,6,46578
12,5,47311
12,4,47577
11,4,53154
11,3,53868
11,2,54133
11,1,54783
10,1,56114
9,1,57378
9,2,59059
10,2,59492
10,3,60940
10,4,62171
10,5,62503
11,5,63119
10,5,65051
9,5,68628
9,4,69493
9,3,69825
8,3,70708
8,2,71784
7,2,73087
6,2,73486
6,1,74157
5,1,74702
4,1,74969
3,1,75185
2,1,75418
1,1,75634
1,2,76483
2,2,78030
3,2,78495
4,2,79162
4,3,80744
5,3,82373
6,3,82754
7,3,83121
7,4,83964
8,4,84385
8,5,85251
7,5,87547
7,6,89995
7,7,90727
8,7,91391
9,7,91724
9,6,92340
10,6,92989
10,7,94082
10,8,94404
9,8,95269
8,8,95664
8,9,97299
7,9,99396
7,8,100281
6,8,103089
6,7,103759
5,7,104554
5,6,105038
5,5,105488
5,4,107433
6,4,108497
6,5,109180
5,5,110530
4,5,110911
3,5,111246
3,4,111842
3,3,112570
2,3,113257
1,3,114290
0,3,114588
0,2,115173
0,3,115804
0,4,116170
1,4,116851
2,4,117152
2,5,118250
2,6,118748
3,6,120130
4,6,120646
4,7,121861
4,8,122410
5,8,123074
5,9,125208
6,9,125988
6,10,126654
7,10,127287
6,10,128787
6,11,129483
7,11,132166
7,12,132896
7,13,133211
6,13,134305
5,13,135791
5,12,137074
5,11,137356
5,10,137590
5,9,139138
4,9,140368
4,10,141716
4,11,141966
3,11,143648
3,12,144148
3,13,145044
4,13,145510
3,13,146270
3,12,147107
2,12,148671
2,11,151051
2,10,152965
3,10,153714
3,9,154675
3,8,155361
3,7,156108
3,8,156726
2,8,157808
1,8,158170
1,7,158875
1,6,159177
1,5,159542
0,5,160749
0,6,161437
0,7,161823
0,8,162172
0,9,162617
1,9,163266
2,9,163550
1,9,164165
0,9,164531
0,10,165132
1,10,166275
1,11,166629
0,11,167079
0,12,167543
0,13,168059
1,13,168376
