x,y,t
0,0,0
1,0,1086
2,0,1276
3,0,1425
4,0,1591
5,0,1758
6,0,1916
7,0,2099
8,0,2265
9,0,2449
10,0,2616
11,0,3056
12,0,3208
12,1,3643
12,2,4019
12,3,4175
13,3,4576
13,4,5056
13,5,5442
13,6,5617
13,7,5792
12,7,6451
12,8,6797
12,9,6950
12,10,7150
12,11,7334
13,11,8624
13,10,9263
13,11,10316
13,12,10509
13,13,10692
12,13,11404
11,13,11583
10,13,11758
10,12,12214
9,12,12640
8,12,13004
8,13,13455
7,13,13914
6,13,14075
5,13,14241
4,13,14418
3,13,14593
3,12,15021
2,12,15489
2,11,15922
1,11,16455
0,11,16650
0,12,17330
0,13,17788
1,13,18103
0,13,19201
0,12,19744
0,11,19916
0,10,20091
0,9,20491
0,8,20666
0,7,21338
0,6,21508
0,5,21701
0,4,21875
0,3,22051
0,2,22230
1,2,22845
2,2,23008
2,1,24293
1,1,24688
2,1,25277
3,1,25449
4,1,25633
5,1,26618
6,1,26773
6,2,27249
6,3,27417
7,3,29003
8,3,29187
9,3,29334
10,3,29509
11,3,29673
12,3,29857
13,3,30009
12,3,31032
12,2,31562
11,2,32013
10,2,32184
9,2,32358
8,2,32542
7,2,33072
8,2,34416
9,2,34878
9,1,35217
10,1,36355
11,1,36791
11,2,37224
11,3,37400
11,4,37583
11,5,37761
11,6,37925
11,7,38100
11,8,38282
11,9,38484
10,9,39278
9,9,39440
8,9,39609
7,9,39793
6,9,39985
5,9,40182
4,9,40346
3,9,40525
2,9,40700
1,9,40891
0,9,41317
0,10,41787
1,10,42953
2,10,43142
3,10,43307
4,10,43516
5,10,44272
6,10,44450
7,10,44633
8,10,44825
9,10,45008
9,11,45624
10,11,46071
11,11,46553
11,12,47088
12,12,47487
11,12,47907
10,12,48084
9,12,48268
8,12,48425
7,12,48957
7,11,49373
8,11,50593
7,11,50967
6,11,51134
5,11,51316
5,12,52293
5,11,52731
4,11,53248
3,11,53441
3,10,54031
3,9,54167
3,8,54342
3,7,54516
3,6,54699
3,5,54868
3,4,55033
3,3,55216
3,2,55377
3,1,55584
3,2,56164
4,2,57442
4,3,57792
5,3,60812
6,3,61168
6,4,61782
6,5,62017
5,5,62744
4,5,63195
3,5,63435
2,5,63955
1,5,64191
1,4,64807
1,3,65480
2,3,66333
2,4,66735
2,5,66908
2,6,67150
1,6,67707
1,7,68204
1,8,68358
2,8,68990
3,8,69283
4,8,69441
5,8,69634
6,8,69817
7,8,70008
8,8,70216
9,8,70375
10,8,70550
11,8,70883
11,7,71661
12,7,73086
12,6,73524
12,5,73726
12,4,73911
12,3,74085
11,3,74680
10,3,74908
9,3,75117
9,4,75615
9,5,75858
9,6,76067
10,6,76523
11,6,77171
11,5,77466
11,4,78016
10,4,78465
10,5,78903
10,6,79309
10,7,79475
10,8,79649
9,8,80053
8,8,80249
7,8,80458
7,7,81145
8,7,81384
9,7,81551
8,7,82297
7,7,82499
6,7,82683
5,7,82842
4,7,83033
4,6,83659
5,6,84147
5,5,84708
5,4,85008
6,4,86277
7,4,86660
8,4,87897
8,5,88321
7,5,88789
7,6,90051
