x,y,t
0,0,0
1,0,1199
2,0,1710
3,0,1742
4,0,1775
5,0,1809
6,0,1837
7,0,1869
8,0,1903
9,0,1936
10,0,2454
11,0,2706
12,0,2914
12,1,3812
12,2,4100
12,3,4558
13,3,4848
13,4,5715
12,4,6492
12,5,6855
13,5,7147
13,6,7567
12,6,7903
12,7,9517
13,7,9732
12,7,10131
12,8,10828
12,9,11116
12,10,11558
13,10,11841
13,11,13626
13,12,14140
13,13,14173
12,13,14464
12,12,14907
12,11,15279
11,11,15653
11,12,16136
11,13,16645
10,13,16862
10,12,17809
10,11,18245
9,11,18910
9,12,20640
8,12,22680
7,12,23866
8,12,24467
8,13,24847
7,13,25122
6,13,25498
5,13,25826
4,13,26071
3,13,26304
3,12,27028
2,12,27622
2,11,29958
3,11,30501
4,11,30712
5,11,30890
6,11,31087
7,11,31292
8,11,31528
8,10,32356
9,10,32608
9,9,33197
10,9,33491
11,9,34078
11,8,34592
11,7,34921
11,6,35166
11,5,35674
11,4,35707
11,3,35746
11,2,35772
11,1,35805
11,0,35836
10,0,36666
10,1,37012
10,2,37445
10,3,37666
10,4,37824
10,5,38013
10,6,38353
10,7,38640
10,8,39222
9,8,39623
9,7,41050
9,6,41276
9,5,41478
9,4,41685
9,3,42152
9,2,42625
9,1,43030
9,2,43384
8,2,43613
7,2,44182
6,2,44832
6,3,45408
7,3,45672
8,3,45910
8,4,46399
7,4,47108
6,4,48764
5,4,49374
5,5,49886
6,5,50163
7,5,50511
8,5,51394
7,5,51766
7,6,52228
7,7,52815
8,7,53057
8,8,54331
8,9,55609
7,9,56076
7,10,56530
7,9,57063
7,8,57371
6,8,59359
6,9,59787
6,10,60272
5,10,60571
5,9,60999
5,8,61280
5,7,62401
6,7,63485
5,7,63841
4,7,64087
4,6,64726
5,6,64859
4,6,65559
4,5,66028
3,5,66860
3,6,67190
3,7,67570
3,8,68358
4,8,68584
4,9,69024
3,9,69714
3,10,70025
4,10,70664
5,10,71150
5,11,71489
5,12,71735
5,13,73958
4,13,74177
3,13,74684
3,12,75186
2,12,75510
2,11,76610
2,10,77008
2,9,77520
2,8,77553
1,8,78268
1,7,78648
1,6,78961
2,6,79408
2,5,80003
2,4,80392
3,4,80858
3,3,81478
4,3,81767
5,3,82119
4,3,83070
3,3,83348
4,3,83948
4,2,84520
4,1,84928
5,1,85229
6,1,85496
5,1,85884
4,1,86395
3,1,86429
2,1,86460
1,1,86493
1,2,87028
2,2,87372
3,2,87880
2,2,88167
1,2,88680
0,2,88717
1,2,89157
0,2,91016
0,3,91494
1,3,91801
2,3,92222
2,4,92809
1,4,93093
0,4,93536
0,5,93907
1,5,94194
0,5,95489
0,6,96732
0,7,97058
0,8,97296
0,9,98459
1,9,98744
1,10,99111
0,10,99491
0,11,99827
1,11,100090
0,11,100463
1,11,100755
0,11,101274
0,12,101507
0,13,102017
1,13,102261
