x,y,t
0,0,0
1,0,14960
2,0,15257
3,0,15473
4,0,15655
5,0,15839
6,0,16006
7,0,16190
8,0,16390
9,0,16591
10,0,16773
11,0,16991
12,0,17407
12,1,18374
12,2,23093
12,3,23543
13,3,24159
13,4,24542
13,5,24776
13,6,25008
13,7,25341
12,7,26043
12,8,29878
12,9,30291
12,10,30606
13,10,31173
13,11,31643
13,12,31958
13,13,32715
12,13,33232
12,12,34416
12,11,34698
11,11,35096
11,12,35681
11,13,35999
10,13,36349
10,12,36699
10,11,38518
9,11,40314
9,12,41424
8,12,41930
8,13,42329
7,13,42829
6,13,44113
5,13,44963
4,13,97093
3,13,97390
3,12,98091
2,12,98491
2,11,100576
3,11,101209
4,11,101458
5,11,101859
5,12,103143
5,11,103509
6,11,103826
7,11,104159
7,12,105096
8,12,105325
8,11,105760
8,10,106593
9,10,106926
9,9,107461
10,9,108527
11,9,108794
11,8,109111
11,7,109427
11,6,109761
12,6,110077
12,5,110428
12,4,110728
11,4,112312
11,3,112645
11,2,112928
11,1,113245
10,1,113628
9,1,113961
9,2,114895
8,2,116012
7,2,116362
6,2,116679
6,1,117145
5,1,117462
4,1,117712
3,1,117929
2,1,118196
1,1,118479
1,2,119062
0,2,119363
0,3,119864
0,4,120196
0,5,120397
0,6,120629
0,7,120863
0,8,121079
0,9,121299
0,10,121546
0,11,121779
0,12,122364
0,13,122647
1,13,122929
0,13,123931
0,12,124180
0,11,124381
1,11,124730
1,10,125414
1,9,127399
1,8,127631
1,7,127848
1,6,128081
1,5,128331
1,4,128565
1,3,128965
2,3,130303
2,2,130636
3,2,131065
4,2,131382
4,3,131782
3,3,132749
3,4,133066
2,4,133366
2,5,133682
2,6,134583
3,6,134949
3,5,135322
4,5,136283
4,6,137342
4,7,137750
3,7,138134
3,8,138667
2,8,139000
2,9,139367
2,10,139667
3,10,140284
3,9,141379
4,9,142018
4,10,142635
5,10,142951
6,10,145785
7,10,146052
7,9,146403
6,9,147397
5,9,147653
5,8,147969
4,8,148318
4,7,149119
5,7,149352
5,6,149686
5,5,149986
5,4,150303
5,3,150619
6,3,151823
7,3,152304
8,3,152536
9,3,152837
10,3,153670
10,2,154004
10,3,154915
10,4,155221
10,5,155554
11,5,155870
11,6,156571
10,6,156820
10,7,157121
10,8,157437
9,8,157871
8,8,159085
8,9,159505
7,9,159821
7,8,160088
6,8,160538
6,7,160872
7,7,161239
8,7,161638
9,7,162584
9,6,162907
9,5,163157
9,4,163476
8,4,163889
7,4,164206
6,4,164589
6,5,164922
7,5,165323
8,5,166639
7,5,166972
7,6,167240
