x,y,t
0,0,0
0,1,17118
1,1,17480
1,0,17798
2,0,18115
3,0,18331
4,0,18722
4,1,19154
4,2,28268
5,2,28489
5,3,28795
4,3,29166
4,4,67567
4,5,67792
3,5,68690
3,4,78411
2,4,78718
2,5,79042
1,5,79276
1,4,79529
1,3,79815
2,3,80205
2,2,83367
2,1,84082
2,2,84809
3,2,85146
