x,y,t
0,0,0
1,0,3180
2,0,3686
3,0,3718
4,0,3749
4,1,7195
4,2,11495
5,2,14890
5,3,15277
4,3,15513
4,4,15769
4,5,16275
3,5,16695
2,5,17202
1,5,17238
1,4,17557
2,4,17911
3,4,18418
2,4,18770
2,3,18970
1,3,19263
2,3,19794
2,2,20088
2,1,20438
1,1,20787
0,1,21293
0,0,22812
1,0,23559
2,0,24065
3,0,24097
4,0,24131
4,1,24222
4,2,24700
3,2,24911
