x,y,t
0,0,0
1,0,95914
2,0,96253
3,0,96572
4,0,96959
5,0,97673
6,0,102558
6,1,103373
6,2,104527
7,2,105283
7,3,107075
7,4,107374
7,5,107652
7,6,108008
7,7,108977
6,7,110125
6,6,110578
6,5,112638
5,5,113889
5,4,116065
6,4,116916
6,3,117816
5,3,119585
5,2,120957
5,1,121390
4,1,122103
4,2,124673
4,3,124824
4,4,125434
3,4,126070
3,3,126971
3,2,127518
2,2,128230
2,3,130537
1,3,131538
0,3,132724
0,4,134391
1,4,135125
1,5,136109
0,5,137126
0,6,138586
0,7,139087
1,7,139808
1,6,142955
2,6,143560
2,7,144319
3,7,144941
3,6,145297
4,6,145640
