x,y,t
0,0,0
1,0,4429
2,0,4717
3,0,4965
4,0,5197
5,0,7989
6,0,8245
6,1,8661
6,2,10157
7,2,10516
7,3,11757
7,4,12108
7,5,12397
7,6,12805
7,7,13244
6,7,13621
6,6,14157
6,5,17453
6,4,21221
6,3,21315
5,3,22668
5,2,24253
5,1,24700
4,1,25116
4,2,25621
4,3,26133
4,4,28181
5,4,28509
5,5,28845
5,4,29236
4,4,29589
3,4,29981
3,3,30341
3,2,30676
2,2,31020
2,3,31381
1,3,31773
0,3,32148
0,4,32500
1,4,32892
1,5,33589
0,5,34068
0,6,34485
0,7,34844
1,7,35372
1,6,35788
2,6,36628
2,7,36972
3,7,37365
3,6,37804
4,6,38141
