x,y,t
0,0,0
1,0,942
2,0,1170
3,0,1371
4,0,1571
5,0,1834
6,0,2104
6,1,2957
5,1,3408
4,1,3786
4,2,5676
3,2,6004
2,2,6367
2,3,6885
1,3,7315
0,3,7695
0,4,8519
0,5,8809
0,6,9192
0,7,9569
1,7,9984
2,7,10602
3,7,11552
3,6,12509
4,6,13034
3,6,13424
2,6,13830
1,6,14225
1,5,14620
1,4,14998
1,3,15446
2,3,15842
3,3,16576
3,4,17674
4,4,18060
4,3,22362
4,2,22913
5,2,23234
6,2,23468
7,2,23649
7,3,24129
7,4,24364
7,5,24574
7,6,24915
7,7,25306
6,7,25998
6,6,26261
6,5,26508
6,4,26699
6,3,26947
5,3,27353
5,4,27702
5,5,28206
