x,y,t
0,0,0
1,0,1254
2,0,1558
3,0,1807
4,0,2158
5,0,2588
6,0,3030
6,1,4015
5,1,8687
4,1,8963
4,2,9294
3,2,9550
2,2,11296
2,3,11663
1,3,12093
0,3,12632
0,4,13030
1,4,13887
1,5,14165
0,5,14590
0,6,16704
0,7,16935
1,7,17230
2,7,17454
3,7,17806
3,6,18349
4,6,18583
3,6,18998
2,6,19263
1,6,19463
1,5,19735
1,4,19934
1,3,20134
2,3,20636
3,3,20943
3,4,21741
4,4,22062
4,3,22373
4,2,22919
5,2,23261
6,2,23609
7,2,23887
7,3,24221
6,3,24567
5,3,24829
5,4,25087
6,4,25441
7,4,25749
7,5,26094
6,5,27421
5,5,27630
6,5,27975
6,6,28325
7,6,28581
7,7,28901
6,7,29167
