x,y,t
0,0,0
1,0,1248
2,0,1503
3,0,1695
4,0,1886
5,0,2077
6,0,2338
6,1,4068
6,2,5284
7,2,6121
7,3,7223
7,4,7434
7,5,7649
7,6,7816
7,7,8033
6,7,9160
6,6,9936
6,5,10419
6,4,10862
6,3,11383
6,2,11918
6,1,12383
6,0,12846
6,1,13832
5,1,14335
4,1,14573
4,2,16202
5,2,16851
4,2,18131
3,2,18595
2,2,19098
2,3,20178
1,3,20982
0,3,21396
0,4,22217
0,5,22480
0,6,22828
0,7,23110
1,7,24131
1,6,24797
1,5,25155
1,4,25660
1,3,26549
2,3,27821
3,3,28297
4,3,28794
5,3,29302
5,4,30302
4,4,31107
3,4,31723
4,4,32721
5,4,33255
6,4,33835
6,5,35202
5,5,35943
5,4,37666
5,3,38183
4,3,38961
3,3,39374
2,3,39810
1,3,40295
1,4,41414
1,5,41896
1,6,42467
2,6,43078
3,6,43571
4,6,44053
3,6,45639
3,7,46392
2,7,47043
