x,y,t
0,0,0
1,0,13027
2,0,13560
3,0,13943
4,0,14177
5,0,14627
6,0,15426
6,1,23678
6,2,26848
7,2,30312
7,3,30996
7,4,31762
7,5,35767
7,6,36200
7,7,36584
6,7,37400
6,6,38301
6,5,38701
6,4,39051
6,3,39534
6,2,40001
5,2,42835
5,3,43685
5,2,45985
5,1,46252
5,2,46936
5,3,47169
5,4,47386
5,5,47569
5,4,48452
4,4,48852
4,3,49487
4,2,49886
4,1,50486
4,2,51335
3,2,51888
2,2,52102
2,3,53252
3,3,55103
3,4,55669
3,3,56736
2,3,57269
1,3,57604
0,3,58022
0,4,59218
0,5,59749
0,4,62384
1,4,63050
1,5,63551
1,6,65001
2,6,68951
3,6,69283
4,6,69751
3,6,70317
3,7,70684
2,7,71268
1,7,71684
0,7,72284
0,6,72651
