x,y,t
0,0,0
1,0,10476
2,0,10789
3,0,11052
4,0,11261
5,0,11510
6,0,11867
6,1,12868
5,1,13205
4,1,13588
4,2,15597
3,2,16076
2,2,16460
2,3,17107
1,3,17404
0,3,17829
0,4,18312
1,4,18716
1,5,19052
0,5,19349
0,6,19987
0,7,27252
1,7,27667
2,7,28028
3,7,28318
3,6,28933
4,6,29371
3,6,29724
2,6,30020
1,6,30420
1,5,30780
1,4,31027
1,3,31308
2,3,31723
3,3,32340
3,4,33157
4,4,33580
5,4,34276
5,5,34734
6,5,35163
6,6,35532
6,7,36132
7,7,36462
7,6,36879
7,5,37156
7,4,37419
6,4,37788
6,3,40283
5,3,40708
4,3,41316
4,2,41757
5,2,42084
6,2,42403
7,2,42723
7,3,43052
