x,y,t
0,0,0
1,0,1848
2,0,2368
3,0,2849
4,0,3285
4,1,6669
5,1,7731
5,0,8085
6,0,8502
6,1,8919
6,2,12203
7,2,13854
7,3,14370
7,4,14920
7,5,15286
7,6,15570
7,7,15954
6,7,16337
6,6,17386
6,5,17720
6,4,18121
6,3,20371
6,2,21054
5,2,22056
5,3,24089
5,4,24439
5,5,24922
5,4,25239
4,4,25589
4,3,25972
4,2,27007
3,2,27372
2,2,28256
2,3,29190
1,3,30323
0,3,30673
0,4,31056
0,5,31340
0,6,31573
0,7,32222
1,7,32657
2,7,32907
3,7,33075
3,6,33473
4,6,34024
3,6,34307
2,6,34471
1,6,34674
0,6,34840
0,5,35074
1,5,36174
1,4,36474
1,3,36941
2,3,37908
3,3,38241
3,4,38541
