x,y,t
0,0,0
1,0,1817
2,0,2118
3,0,2359
4,0,2587
4,1,7398
4,2,7617
3,2,8007
2,2,8212
2,3,8585
1,3,8949
0,3,9320
0,4,10492
1,4,10793
1,5,11429
0,5,11790
0,6,13354
0,7,13572
1,7,16024
1,6,16595
2,6,17037
2,7,17316
3,7,17574
3,6,17730
4,6,18095
3,6,18517
2,6,18823
1,6,19080
1,5,19573
1,4,20075
1,3,20252
2,3,20666
3,3,20955
4,3,21146
5,3,21339
5,2,21680
5,1,21861
5,0,22018
6,0,22372
6,1,22830
6,2,23039
7,2,23376
7,3,23648
6,3,23913
7,3,28258
7,4,28482
6,4,28942
5,4,29115
4,4,29287
3,4,29452
4,4,29820
5,4,29986
6,4,30227
5,4,30700
5,5,30885
6,5,31167
7,5,31377
7,6,31667
6,6,31908
6,7,32093
7,7,32374
