x,y,t
0,0,0
1,0,405
2,0,820
3,0,992
4,0,1184
5,0,1347
6,0,2010
6,1,2170
5,1,2418
4,1,2624
4,2,3064
3,2,3855
2,2,4026
2,3,4426
1,3,4593
0,3,4804
0,4,5100
0,5,5334
0,4,5782
1,4,6098
1,5,6434
0,5,6778
0,6,7054
1,6,7350
0,6,7905
0,7,8147
1,7,8339
2,7,8612
2,6,8874
3,6,9120
3,7,9670
3,6,9933
4,6,10229
3,6,10509
2,6,10719
1,6,10874
0,6,11075
0,5,11247
0,4,11447
0,3,11600
1,3,12076
2,3,12273
3,3,12494
4,3,12697
3,3,13052
3,4,13277
4,4,13492
5,4,13979
5,5,14297
6,5,14698
6,6,14944
6,7,15150
7,7,15359
7,6,15525
7,5,15724
7,4,15866
7,3,16079
7,4,16770
6,4,16969
6,3,17167
5,3,17396
5,2,17527
6,2,17866
7,2,18229
